group,country_code,name,overall,confidence,source_url,source_name
D,PAR,Gustavo Velázquez,73,high,https://www.fcratings.com/gustavo-velazquez-246696,
D,PAR,Omar Alderete,80,high,https://www.fcratings.com/omar-alderete-240359,
D,PAR,Juan José Cáceres,73,medium,https://www.fifacm.com/player/251613/juan-jose-caceres,
D,PAR,Ramón Sosa,75,medium,https://www.fifaratings.com/ramon-sosa,
D,PAR,Diego Gómez,77,high,https://www.fcratings.com/diego-gomez-269278,
D,PAR,Antonio Sanabria,75,high,https://www.fcratings.com/antonio-sanabria-219932,
D,PAR,Miguel Almirón,76,high,https://www.fcratings.com/miguel-almiron-230977,
D,PAR,Orlando Gill,67,high,https://www.fcratings.com/orlando-gill-75260,
D,PAR,José Canale,70,high,https://www.fcratings.com/jose-canale-253238,
D,PAR,Andrés Cubas,74,high,https://www.fcratings.com/andres-cubas-222429,
D,PAR,Gustavo Gómez,78,medium,https://www.fifacm.com/player/218191/gustavo-gomez,
D,PAR,Kaku,79,high,https://www.fcratings.com/kaku-226376,
D,PAR,Álex Arce,75,high,https://www.fcratings.com/alex-arce-273843,
D,PAR,Julio Enciso,75,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/julio-cesar-enciso/255434,
D,PAR,Braian Ojeda,69,high,https://www.fcratings.com/braian-ojeda-248870,
D,PAR,Gabriel Ávalos,74,high,https://www.fcratings.com/gabriel-avalos-226286,
D,PAR,Gastón Olveira,73,high,https://www.fcratings.com/gaston-olveira-254601,
D,PAR,Matías Galarza,70,high,https://www.fcratings.com/matias-galarza-278020,
D,PAR,Alexandro Maidana,62,high,https://www.fcratings.com/alexandro-maidana-77972,
D,TUR,Mert Günok,75,high,https://www.fcratings.com/mert-gunok-190113,
D,TUR,Zeki Çelik,78,high,https://www.fcratings.com/zeki-celik-224490,
D,TUR,Merih Demiral,79,high,https://www.fcratings.com/merih-demiral-238160,
D,TUR,Çağlar Söyüncü,75,high,https://www.fcratings.com/caglar-soyuncu-232119,
D,TUR,Salih Özcan,74,high,https://www.fcratings.com/salih-ozcan-235407,
D,TUR,Orkun Kökçü,82,high,https://www.fcratings.com/orkun-kokcu-243245,
D,TUR,Kerem Aktürkoğlu,79,high,https://www.fcratings.com/kerem-akturkoglu-258580,
D,TUR,Arda Güler,83,high,https://www.fcratings.com/arda-guler-264309,
D,TUR,Deniz Gül,70,high,https://www.fcratings.com/deniz-gul-278587,
D,TUR,Hakan Çalhanoğlu,86,high,https://www.fcratings.com/hakan-calhanoglu-208128,
D,TUR,Kenan Yıldız,82,high,https://www.fcratings.com/kenan-y-ld-z-277954,
D,TUR,Altay Bayındır,75,high,https://www.fcratings.com/altay-bay-nd-r-243647,
D,TUR,Eren Elmalı,75,high,https://www.fcratings.com/eren-elmal-259754,
D,TUR,Abdülkerim Bardakcı,80,high,https://www.fcratings.com/abdulkerim-bardakc-229905,
D,TUR,Ozan Kabak,76,high,https://www.fcratings.com/ozan-kabak-239890,
D,TUR,İsmail Yüksek,77,high,https://www.fcratings.com/ismail-yuksek-260466,
D,TUR,İrfan Can Kahveci,74,high,https://www.fcratings.com/irfan-can-kahveci-225403,
D,TUR,Mert Müldür,74,high,https://www.fcratings.com/mert-muldur-243526,
D,TUR,Yunus Akgün,79,high,https://www.fcratings.com/yunus-akgun-239892,
D,TUR,Ferdi Kadıoğlu,79,high,https://www.fcratings.com/ferdi-kad-oglu-235152,
D,TUR,Barış Alper Yılmaz,80,high,https://www.fcratings.com/bar-s-alper-y-lmaz-263205,
D,TUR,Kaan Ayhan,73,high,https://www.fcratings.com/kaan-ayhan-207790,
D,TUR,Uğurcan Çakır,80,high,https://www.fcratings.com/ugurcan-cak-r-226300,
D,TUR,Oğuz Aydın,74,high,https://www.fcratings.com/oguz-ayd-n-264001,
D,TUR,Samet Akaydin,70,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/samet-akayd-n/263021,
D,TUR,Can Uzun,78,high,https://www.fcratings.com/can-uzun-275328,
D,USA,Matt Turner,74,high,https://www.fcratings.com/matt-turner-233267,
D,USA,Sergiño Dest,79,high,https://www.fcratings.com/sergino-dest-251804,
D,USA,Chris Richards,79,high,https://www.fcratings.com/chris-richards-250954,
D,USA,Tyler Adams,79,high,https://www.fcratings.com/tyler-adams-232999,
D,USA,Antonee Robinson,81,high,https://www.fcratings.com/antonee-robinson-229348,
D,USA,Auston Trusty,74,high,https://www.fcratings.com/auston-trusty-235755,
D,USA,Giovanni Reyna,73,high,https://www.fcratings.com/giovanni-reyna-245541,
D,USA,Weston McKennie,79,high,https://www.fcratings.com/weston-mckennie-238744,
D,USA,Ricardo Pepi,76,high,https://www.fcratings.com/ricardo-pepi-251223,
D,USA,Christian Pulisic,85,high,https://www.fcratings.com/christian-pulisic-227796,
D,USA,Brenden Aaronson,76,high,https://www.fcratings.com/brenden-aaronson-247361,
D,USA,Miles Robinson,73,high,https://www.fcratings.com/miles-robinson-237255,
D,USA,Tim Ream,72,high,https://www.fcratings.com/tim-ream-198261,
D,USA,Sebastian Berhalter,70,high,https://www.fcratings.com/sebastian-berhalter-255205,
D,USA,Cristian Roldan,75,high,https://www.fcratings.com/cristian-roldan-226807,
D,USA,Alex Freeman,73,high,https://www.fcratings.com/alex-freeman-267920,
D,USA,Malik Tillman,79,high,https://www.fcratings.com/malik-tillman-256853,
D,USA,Maximilian Arfsten,67,medium,https://www.fifaratings.com/maximilian-arfsten,
D,USA,Haji Wright,74,high,https://www.fcratings.com/haji-wright-238743,
D,USA,Folarin Balogun,79,high,https://www.fcratings.com/folarin-balogun-247463,
D,USA,Timothy Weah,77,high,https://www.fcratings.com/timothy-weah-241496,
D,USA,Mark McKenzie,74,high,https://www.fcratings.com/mark-mckenzie-242195,
D,USA,Joe Scally,75,high,https://www.fcratings.com/joe-scally-243133,
D,USA,Matt Freese,71,high,https://www.fcratings.com/matt-freese-247506,
D,USA,Chris Brady,69,high,https://www.fcratings.com/chris-brady-260982,
D,USA,Alejandro Zendejas,77,medium,https://www.fifacm.com/26/player/226579,
E,CIV,Yahia Fofana,76,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/yahia-fofana/242179,
E,CIV,Ousmane Diomande,80,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ousmane-diomande/270531,
E,CIV,Ghislain Konan,72,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ghislain-konan/235634,
E,CIV,Jean Michaël Seri,69,medium,https://www.fifacm.com/player/216451/jean-michael-seri/changelog,
E,CIV,Wilfried Singo,80,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/wilfried-singo/252802,
E,CIV,Seko Fofana,77,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/seko-fofana/216320,
E,CIV,Odilon Kossounou,80,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/odilon-kossounou/246875,
E,CIV,Franck Kessié,79,medium,https://www.fifacm.com/player/230938/franck-yannick-kessie/changelog,
E,CIV,Ange-Yoan Bonny,76,medium,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/yoan-bonny/259565,
E,CIV,Simon Adingra,76,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/simon-adingra/260779,
E,CIV,Yan Diomande,66,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/yan-diomande/78012,
E,CIV,Elye Wahi,75,medium,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/elye-wahi/260407,
E,CIV,Christopher Opéri,74,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/christopher-operi/236629,
E,CIV,Oumar Diakité,72,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/oumar-diakite/277178,
E,CIV,Amad Diallo,79,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/amad/254088,
E,CIV,Mohamed Koné,68,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mohamed-kone/263922,
E,CIV,Guéla Doué,77,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/guela-doue/275208,
E,CIV,Ibrahim Sangaré,77,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ibrahim-sangare/235173,
E,CIV,Nicolas Pépé,80,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nicolas-pepe/226110,
E,CIV,Emmanuel Agbadou,79,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/emmanuel-agbadou/258575,
E,CIV,Evan Ndicka,81,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/evan-ndicka/236403,
E,CIV,Evann Guessand,79,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/evann-guessand/258444,
E,CIV,Alban Lafont,75,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/alban-lafont/231691,
E,CIV,Bazoumana Touré,70,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/bazoumana-toure/71418,
E,CIV,Parfait Guiagon,72,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/parfait-guiagon/277975,
E,CIV,Christ Inao Oulaï,70,medium,https://www.fifacm.com/26/player/74735,
E,CUW,Eloy Room,73,medium,https://www.fifacm.com/updates?nations=85&order=desc&page=1&sort=release_clause&teams=687&vid=295,
E,CUW,Shurandy Sambo,68,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/shurandy-sambo/260099,
E,CUW,Juriën Gaari,66,medium,https://www.fifacm.com/popular?nations=47&order=desc&page=1&sort=potential&teams=450&vid=348,
E,CUW,Roshon van Eijma,63,medium,https://www.fifacm.com/team/1905/rkc-waalwijk?vid=419,
E,CUW,Sherel Floranus,66,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sherel-floranus/233098,
E,CUW,Godfried Roemeratoe,64,medium,https://www.fifacm.com/team/1905/rkc-waalwijk?vid=419,
E,CUW,Juninho Bacuna,69,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/juninho-bacuna/226677,
E,CUW,Livano Comenencia,62,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/livano-comenencia/275206,
E,CUW,Leandro Bacuna,67,medium,https://www.fifacm.com/players?order=asc&real_face=1&sort=value&teams=1915&vid=416,
E,CUW,Sontje Hansen,69,medium,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sontje-hansen/254752,
E,CUW,Tyrese Noslin,67,medium,https://www.fifacm.com/player/79032?vid=428,
E,CUW,Ar'jany Martha,64,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/arjany-martha/264221,
E,CUW,Brandley Kuwas,67,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/brandley-kuwas/228666,
E,CUW,Armando Obispo,73,medium,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/armando-obispo/241171,
E,CUW,Tahith Chong,71,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tahith-chong/233510,
E,CUW,Kevin Felida,63,medium,https://www.fifacm.com/players?nations=85&order=asc&page=1&sort=growth&teams=1905&vid=402,
E,CUW,Riechedly Bazoer,74,medium,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/riechedly-bazoer/212269,
E,ECU,Hernán Galíndez,74,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/hernan-galindez/253354,
E,ECU,Félix Torres,72,medium,https://www.fifacm.com/added?nations=57&order=asc&page=1&sort=age&vid=375,
E,ECU,Piero Hincapié,83,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/piero-hincapie/256197,
E,ECU,Joel Ordóñez,75,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/joel-ordonez/268611,
E,ECU,Jordy Alcívar,68,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jordy-alcivar/254039,
E,ECU,Willian Pacho,86,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/willian-pacho/256196,
E,ECU,Pervis Estupiñán,79,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/pervis-estupinan/237942,
E,ECU,Anthony Valencia,67,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/anthony-valencia/256199,
E,ECU,John Yeboah,70,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/john-yeboah/242755,
E,ECU,Kendry Páez,73,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kendry-paez/274559,
E,ECU,Kevin Rodríguez,67,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kevin-rodriguez/272569,
E,ECU,Moisés Ramírez,70,medium,https://www.fifacm.com/player/256161/moises-ramirez,
E,ECU,Enner Valencia,75,medium,https://www.fifacm.com/players/free-agents?nations=57&page=1,
E,ECU,Alan Minda,70,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/alan-minda/263397,
E,ECU,Pedro Vite,73,medium,https://www.fifacm.com/players/free-agents?nations=57&page=1,
E,ECU,Jordy Caicedo,66,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jordy-caicedo/268508,
E,ECU,Ángelo Preciado,75,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/angelo-preciado/246055,
E,ECU,Denil Castillo,67,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/denil-castillo/277197,
E,ECU,Gonzalo Plata,78,medium,https://www.fifacm.com/players/free-agents?nations=57&page=1,
E,ECU,Nilson Angulo,67,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nilson-angulo/264205,
E,ECU,Alan Franco,70,medium,https://www.fifacm.com/players?nations=57&order=desc&page=1&position=CB&sort=age&vid=373,
E,ECU,Gonzalo Valle,70,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/gonzalo-valle/259904,
E,ECU,Moisés Caicedo,87,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/moises-caicedo/256079,
E,ECU,Jeremy Arévalo,62,medium,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jeremy/277742,
E,ECU,Jackson Porozo,71,medium,https://www.fifacm.com/players?nations=57&order=desc&page=1&sort=potential&vid=387,
E,ECU,Yaimar Medina,70,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/yaimar-medina/271417,
E,GER,Manuel Neuer,84,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/manuel-neuer/167495,
E,GER,Antonio Rüdiger,86,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/antonio-rudiger/205452,
E,GER,Waldemar Anton,82,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/waldemar-anton/229476,
E,GER,Jonathan Tah,87,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jonathan-tah/213331,
E,GER,Aleksandar Pavlović,79,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/aleksandar-pavlovic/275298,
E,GER,Joshua Kimmich,89,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/joshua-kimmich/212622,
E,GER,Kai Havertz,82,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kai-havertz/235790,
E,GER,Leon Goretzka,82,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/leon-goretzka/209658,
E,GER,Jamie Leweling,75,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jamie-leweling/252448,
E,GER,Jamal Musiala,88,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jamal-musiala/256790,
E,GER,Nick Woltemade,79,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nick-woltemade/254022,
E,GER,Oliver Baumann,83,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/oliver-baumann/193698,
E,GER,Pascal Groß,80,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/pascal-gro/190765,
E,GER,Maximilian Beier,79,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/maximilian-beier/254117,
E,GER,Nico Schlotterbeck,85,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nico-schlotterbeck/247819,
E,GER,Angelo Stiller,83,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/angelo-stiller/250959,
E,GER,Florian Wirtz,89,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/florian-wirtz/256630,
E,GER,Nathaniel Brown,77,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nathaniel-brown/269701,
E,GER,Leroy Sané,82,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/leroy-sane/222492,
E,GER,Nadiem Amiri,81,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nadiem-amiri/225309,
E,GER,Alexander Nübel,81,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/alexander-nubel/223885,
E,GER,David Raum,82,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/david-raum/236703,
E,GER,Felix Nmecha,82,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/felix-nmecha/246863,
E,GER,Malick Thiaw,78,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/malick-thiaw/256261,
E,GER,Lennart Karl,63,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lennart-karl/78063,
E,GER,Deniz Undav,80,high,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/deniz-undav/244176,
F,JPN,Zion Suzuki,71,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/zion-suzuki/255981,
F,JPN,Yukinari Sugawara,77,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/yukinari-sugawara/242916,
F,JPN,Shōgo Taniguchi,72,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/shogo-taniguchi/233225,
F,JPN,Kō Itakura,76,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/ko-itakura/233152,
F,JPN,Wataru Endo,80,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/wataru-endo/232487,
F,JPN,Ao Tanaka,73,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/ao-tanaka/236764,
F,JPN,Takefusa Kubo,81,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/takefusa-kubo/237681,
F,JPN,Keisuke Gotō,64,medium,https://fifaindex.com/ja/players/76570-keisuke-goto,
F,JPN,Ritsu Dōan,78,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/ritsu-doan/232639,
F,JPN,Daizen Maeda,74,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/daizen-maeda/246321,
F,JPN,Keito Nakamura,74,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/keito-nakamura/242914,
F,JPN,Junya Itō,78,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/junya-ito/232905,
F,JPN,Daichi Kamada,81,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/daichi-kamada/232730,
F,JPN,Tsuyoshi Watanabe,74,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/tsuyoshi-watanabe/246826,
F,JPN,Yuito Suzuki,68,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/yuito-suzuki/255185,
F,JPN,Ayase Ueda,74,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/ayase-ueda/252162,
F,JPN,Kōki Ogawa,69,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/koki-ogawa/232829,
F,JPN,Ayumu Seko,66,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/ayumu-seko/247264,
F,JPN,Hiroki Itō,79,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/hiroki-ito/234205,
F,JPN,Takehiro Tomiyasu,78,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/takehiro-tomiyasu/232938,
F,JPN,Kaishū Sano,68,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/kaishu-sano/73078,
F,NED,Bart Verbruggen,76,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/bart-verbruggen/258498,
F,NED,Jurriën Timber,79,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/jurrien-timber/251805,
F,NED,Marten de Roon,79,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/marten-de-roon/208461,
F,NED,Virgil van Dijk,89,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/virgil-van-dijk/203376,
F,NED,Nathan Aké,84,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/nathan-ake/208920,
F,NED,Jan Paul van Hecke,76,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/jan-paul-van-hecke/258908,
F,NED,Justin Kluivert,77,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/justin-kluivert/236920,
F,NED,Ryan Gravenberch,78,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/ryan-gravenberch/246104,
F,NED,Wout Weghorst,77,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/wout-weghorst/223689,
F,NED,Memphis Depay,81,medium,https://sofifa.com/player/202556/memphis-depay/?hl=en-US,
F,NED,Cody Gakpo,83,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/cody-gakpo/242516,
F,NED,Mats Wieffer,80,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/mats-wieffer/248793,
F,NED,Robin Roefs,66,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/robin-roefs/263798,
F,NED,Tijjani Reijnders,82,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/tijjani-reijnders/240638,
F,NED,Micky van de Ven,82,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/micky-van-de-ven/264453,
F,NED,Guus Til,75,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/guus-til/235663,
F,NED,Noa Lang,79,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/noa-lang/239380,
F,NED,Donyell Malen,83,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/donyell-malen/231447,
F,NED,Brian Brobbey,79,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/brian-brobbey/251810,
F,NED,Teun Koopmeiners,83,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/teun-koopmeiners/240679,
F,NED,Frenkie de Jong,87,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/frenkie-de-jong/228702,
F,NED,Denzel Dumfries,82,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/denzel-dumfries/233096,
F,NED,Mark Flekken,79,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/mark-flekken/211738,
F,NED,Crysencio Summerville,76,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/crysencio-summerville/251954,
F,NED,Jorrel Hato,73,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/jorrel-hato/272978,
F,NED,Quinten Timber,79,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/quinten-timber/251806,
F,SWE,Jacob Widell Zetterström,71,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/jacob-widell-zetterstrom/247022,
F,SWE,Gustaf Lagerbielke,67,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/gustaf-lagerbielke/264191,
F,SWE,Victor Lindelöf,78,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/victor-lindelof/221660,
F,SWE,Isak Hien,78,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/isak-hien/260697,
F,SWE,Gabriel Gudmundsson,74,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/gabriel-gudmundsson/236822,
F,SWE,Herman Johansson,63,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/herman-johansson/261028,
F,SWE,Lucas Bergvall,68,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/lucas-bergvall/272926,
F,SWE,Daniel Svensson,70,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/daniel-svensson/259716,
F,SWE,Alexander Isak,85,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/alexander-isak/233731,
F,SWE,Benjamin Nygren,68,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/benjamin-nygren/243646,
F,SWE,Anthony Elanga,76,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/anthony-elanga/257470,
F,SWE,Viktor Johansson,74,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/viktor-johansson/241643,
F,SWE,Ken Sema,70,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/ken-sema/213750,
F,SWE,Hjalmar Ekdal,72,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/hjalmar-ekdal/252316,
F,SWE,Carl Starfelt,74,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/carl-starfelt/220821,
F,SWE,Jesper Karlström,70,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/jesper-karlstrom/214658,
F,SWE,Viktor Gyökeres,84,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/viktor-gyokeres/241651,
F,SWE,Yasin Ayari,66,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/yasin-ayari/257400,
F,SWE,Mattias Svanberg,77,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/mattias-svanberg/228946,
F,SWE,Eric Smith,73,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/eric-smith/222369,
F,SWE,Alexander Bernhardsson,68,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/alexander-bernhardsson/255459,
F,SWE,Besfort Zeneli,58,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/besfort-zeneli/270919,
F,SWE,Kristoffer Nordfeldt,68,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/kristoffer-nordfeldt/192129,
F,SWE,Elliot Stroud,65,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/elliot-stroud/272712,
F,SWE,Gustaf Nilsson,73,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/gustaf-nilsson/223933,
F,SWE,Taha Ali,69,medium,https://fifaindex.com/players/260972-taha-ali,
F,TUN,Ali Abdi,71,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/ali-abdi/252711,
F,TUN,Montassar Talbi,73,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/montassar-talbi/245410,
F,TUN,Omar Rekik,64,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/omar-rekik/258033,
F,TUN,Dylan Bronn,70,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/dylan-bronn/235565,
F,TUN,Elias Achouri,73,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/elias-achouri/263672,
F,TUN,Elias Saad,71,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/elias-saad/274000,
F,TUN,Hannibal Mejbri,69,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/hannibal-mejbri/258171,
F,TUN,Ismaël Gharbi,68,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/ismael-gharbi/263194,
F,TUN,Mortadha Ben Ouanes,69,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/mortadha-ben-ouanes/263432,
F,TUN,Rani Khedira,75,high,https://www.ea.com/en/games/ea-sports-fc/ratings/player-ratings/rani-khedira/211999,
